Gene_Name,CAPNS1,PFN2,PYGB,SCRN1,CCND1,HTRA1,ITGB5,RALB,TWF1,ANXA2,PKM,ACTN1,ANXA5,PTMS,CD63,RAB13,CBR1,SQSTM1,HCLS1,PTPRCAP,PTPRC,CORO1A,ARHGDIB,LAPTM5,WAS,CXCR4,LRMP,DAG1,PIR,MYB,EMP2
CGGA_889,7.315421316,8.076922459,5.685940148,6.573192724,3.077242999,8.273469266,4.746850183,5.797272432,4.320484678,3.548436625,9.03683298,4.906409617,5.557042415,8.732574478,8.298108403,5.43496176,6.596786096,6.938638658,2.430285273,1.847996907,1.028569152,5.517275693,4.125155131,3.921245889,1.521050737,2.358958826,2.028569152,4.327687364,3.818646083,0.286881148,2.263034406
CGGA_890,7.327687364,7.103602544,5.90014226,5.739578112,4.399171094,7.559109369,5.818646083,3.443606651,4.582556003,3.378511623,7.875902903,3.844988157,6.015024705,8.820753373,8.109465038,5.730639956,5.789468437,6.748863715,3.805292456,4.755421735,1.726831217,4.278728213,5.183883459,5.414135533,3.246408087,3.699329526,1.201633861,5.212569339,3.169925001,0.263034406,1.438292852
CGGA_892,6.324090516,7.194953796,6.9502351,6.008092421,4.116031993,8.673450423,4.054848477,4.00270252,5.12722055,3.687060688,8.35887094,3.370164281,6.725877459,7.7554885,7.982023849,6.114783447,5.081083929,6.491211756,4.117695043,2.070389328,2.361768359,3.74092756,5.239550797,5.661920579,2.669026766,4.011674533,2.025028794,4.888986721,3.243364426,0.111031312,2.301587647
CGGA_893,7.146390476,7.761218776,5.262658655,6.274820737,4.595145568,7.894514644,4.040015679,4.745775149,4.663344619,4.08491466,8.203543775,3.792855352,6.29351763,8.277659361,7.27640361,5.647026633,5.855740592,6.463687842,4.026800059,2.117695043,2.555816155,4.939226578,4.994579724,5.596338864,2.718087584,2.475084883,2.454175893,4.517275693,2.488000771,0.214124805,1.811471031
CGGA_898,7.012903833,7.664696157,6.104546339,6.413966352,4.285402219,7.862451391,4.578334949,4.600507645,4.803227036,5.021923839,8.148324042,4.209453366,6.745775149,8.166866053,7.938285792,5.140778656,6.918624756,7.111657346,4.014355293,1.422233001,2.416839742,4.956521363,5.416839742,6.037821465,2.9202933,3.407352751,2.63691458,4.808385051,3.922197848,0.367371066,2.414135533
CGGA_899,7.59454855,8.342385848,6.077456652,5.695158678,5.363171077,7.008876768,4.346956889,4.632268215,5.547511524,6.992881703,8.68271374,5.61999983,6.587064898,9.21800615,8.699190692,6.744968348,6.34978987,7.042972583,4.576522138,1.339137385,3.152183419,4.945326777,5.958842675,6.626147064,2.908812908,3.053111336,2.107687869,5.176322773,3.303050085,1.084064265,1.599317794
CGGA_903,7.408711861,8.229011037,5.836934011,6.238022518,5.665904355,7.617871474,4.091699834,4.440952198,5.762083004,5.402585758,7.710048734,5.278728213,7.4747605,8.186312364,8.041604399,6.456149035,3,6.295355693,5.423241996,1.575312331,3.635754391,4.745237332,6.547819957,7.290018847,3.587364991,3.969933275,2.111031312,5.506208389,1.15704371,0.432959407,2.310340121
CGGA_904,7.612205037,7.902676587,6.130313146,5.071676874,6.960581211,6.901228945,4.700994494,3.627606838,5.420212891,4.202417722,8.206184105,3.294253136,7.126394738,9.549611419,8.281512802,6.46008724,2.277984747,6.72205611,3.49441561,2.495695163,2.295723025,3.930737338,4.815575429,5.844486088,2.341985747,2.855989697,1.526068812,5.13873257,1.831877241,0.443606651,1.10433666
CGGA_905,7.014355293,7.664198369,6.405481882,6.577277753,4.069530325,7.748461233,5.566206293,3.936402378,5.008540672,6.430954271,7.790120385,4.832383717,7.183982678,7.306061689,8.479739852,6.517590658,4.972692654,7.101397952,5.539158811,2.269033146,4.055716264,5.231893162,6.521521924,7.280306806,3.670160514,4.693765712,2.765534746,4.831877241,4.116031993,0.124328135,2.137503524
CGGA_908,7.061560209,7.754419886,6.085339669,5.873074932,4.322649262,7.900927171,5.148934105,3.695993813,5.096346199,4.429615964,7.915281866,3.412781525,7.344118335,9.222915625,7.92118637,6.41040895,5.057883449,6.340384235,4.866413481,2.124328135,3.010779839,4.821199978,6.01346226,6.901711654,2.922197848,3.277984747,2.545968369,4.888986721,2.272023189,0.298658316,1.691534165
CGGA_D02,7.583985345,6.869871406,6.101608059,5.033863452,3.346247774,7.017365205,6.427438564,4.618825953,5.398829182,8.113898406,9.016028242,6.816215688,8.061128135,8.850843169,9.558057124,6.87491989,6.914803677,7.548359556,5.887281552,2.910732662,3.340562269,5.140778656,7.299024807,7.394119665,4.175524601,5.231893162,2.025028794,5.72900887,4.10349764,1.922197848,4.599317794
CGGA_D03,7.436961338,7.245267467,5.952799478,6.784896535,3.828834649,8.606664301,5.72628629,4.64038956,5.808899839,8.886397725,9.211936951,6.708739041,8.832573599,9.899523088,10.45739114,7.226701185,7.48058827,7.645442282,5.687340687,2.13093087,3.075532631,5.404971224,7.207111961,6.774391747,3.339137385,6.272023189,2.195347598,5.743353391,5.23227701,0.097610797,2.480265122
CGGA_D04,7.083638879,8.402585758,6.411426246,5.921483937,2.801158656,7.350320435,5.789207575,3.958842675,5.207502459,4.537917249,7.729824644,2.375734539,6.582405464,7.760952756,7.989025441,6.42004442,4.969933275,7.006073567,3.846994687,2.201633861,1.304511042,4.196134881,5.248686627,5.736604875,2.321928095,2.257010618,1.304511042,5.099295204,5.211401637,0.111031312,1.40599236
CGGA_D07,6.716579421,7.277984747,6.126394738,5.719457275,3.997292408,8.38478375,4.043519494,3.914564523,5.081936082,4.250203656,7.37920506,3.23878686,6.506843099,7.990387652,8.384136172,6.202809492,6.843355793,7.044831233,3.075532631,1.560714954,1.555816155,3.71918344,5.025914699,5.131342539,2.289834465,2.942983598,0.992768431,4.6622055,4.030336078,0.847996907,2.189033824
CGGA_D09,7.127942749,6.835797782,5.266411766,5.780572574,4.548436625,7.754820709,4.178714641,4.71918344,5.004051885,7.744901094,8.946701622,5.348019909,8.299208018,8.678670556,9.785861106,6.955243048,6.743353391,8.209112147,4.231125158,2.555816155,2.232660757,4.586764743,6.278914019,6.096557042,3.061776198,4.48864354,1.22650853,5.614415387,4.820689561,1.480265122,2.295723025
CGGA_D11,8.637132012,7.501677982,5.874059203,6.664909442,5.651051691,8.354028938,6.981966786,5.344473459,6.067595697,7.595443985,8.679057785,5.493134922,8.220475068,8.622747368,9.380612578,6.977165419,7.72900887,7.425006041,4.811471031,2.87774425,3.654206378,5.761019265,6.485104761,7.445263208,3.462052319,4.321928095,2.100977648,5.911212202,4.571069998,0.150559677,5.189429246
CGGA_D15,6.130107179,7.345893086,6.711219557,6.297558281,4.845490051,8.876885247,4.295723025,3.7322692,5.133810091,3.13093087,8.547280156,3.017921908,6.675674816,8.666259515,7.827056837,4.98458935,5.540089282,6.50589093,1.944858446,2.813524689,0.526068812,3.514753498,3.915520901,4.334854269,1.871843649,3.792855352,0.807354922,5.400196342,1.831877241,0.150559677,2.304511042
CGGA_D16,7.716579421,5.641256999,5.482525641,5.497293009,4.010779839,8.474192653,6.080018029,5.240314329,5.218781168,8.307883849,8.52767248,7.138118178,7.997574686,8.214416269,9.800932247,6.476057596,7.158054213,7.515542158,6.449561375,2.250961574,4.470536865,6.363871925,8.451911679,8.422359164,4.401903472,5.888986721,3.14404637,4.782932705,3.916476644,0.22650853,3.381283373
CGGA_D19,6.448735798,8.240362037,6.143230135,6.674827832,5.534186139,7.648537346,4.403267722,4.545968369,5.760753208,5.076815597,8.060371694,4.509695842,6.958030641,9.399192461,8.542993142,6.584060534,6.307974897,7.353323291,2.819668183,1.799087306,1.682573297,3.892391026,5.302684614,4.970853654,2.003602237,3.672425342,1.028569152,5.200457271,3.319039816,0.641546029,3.64038956
CGGA_D20,7.38603491,7.959654253,6.549977143,6.475409193,4.539779192,7.297741678,4.999549087,5.275752049,4.27351589,3.326249701,8.874120698,4.788163657,6.381975479,8.337621902,7.230452819,4.441616269,5.792334806,6.834660658,3.211012193,2.028569152,1.495695163,5.157447996,4.686500527,5.063934306,2.269033146,2.23878686,2.737686761,4.510329019,3.220329955,0.150559677,1.790772038
CGGA_D21,7.09011242,7.282439805,6.412442825,5.42693562,4.701549057,7.490249211,4.440287821,4.362469889,5.287250643,7.909533115,9.331655958,7.461888664,6.609843592,9.482586142,9.15063583,7.219362158,4.099295204,7.586989865,5.72492307,2.746312766,3.750606505,5.758089934,7.029342449,7.715206994,3.772941338,5.591858905,2.956056652,4.498889087,2.516015147,1,1.867896464
CGGA_D24,7.439623138,8.043355442,5.965091625,5.334139179,5.938756261,7.064149939,5.538848521,3.811471031,4.856487779,6.312701473,7.96613049,4.326249701,7.169925001,9.888591058,8.198297695,6.294988268,6.781884235,7.433877497,5.06608919,3.065227623,2.959770155,5.084064265,6.291493053,6.435961895,3.351910961,4.381283373,2.277984747,4.752748591,2.627606838,0.659924558,2.176322773
CGGA_D26,8.302730303,7.049957428,7.082255509,6.103917211,5.017476563,8.027353134,6.09212285,4.980939266,5.46008724,10.06633141,10.50200632,5.923624611,8.055607819,8.719046504,10.17108921,7.639087423,7.255783957,8.610471228,4.614709844,1.875780063,2.378511623,5.003152449,5.867155163,7.00270252,3.023255352,5.06995989,1.070389328,5.488964817,4.096767855,0.367371066,4.72628629
CGGA_D27,6.421896512,7.887403416,6.306699707,6.351557662,5.631395354,7.228722508,3.557042415,3.874796966,5.872089989,4.966245873,7.784569416,3.64038956,7.192687344,9.13416959,8.47634118,6.21800615,4.473786912,6.834028535,3.627606838,2.189033824,1.819668183,3.397802962,4.519793486,4.667892125,2.438292852,4.135863165,1.028569152,5.085339669,2.748461233,1.411426246,1.021479727
CGGA_D28,7.23476954,8.105803772,5.768713657,5.520107902,3.832890014,8.873074932,5.597531174,3.550900665,4.736604875,5.915998852,7.467687056,1.709290636,7.325350433,8.443150765,8.680851767,6.593652558,5.614120869,6.615445725,4.073820233,3.434294618,1.14404637,4.161887682,5.103917211,5.771621518,2.528571319,2.032100843,1.310340121,5.011227255,3.166715445,0.275007047,0.722466024
CGGA_D29,6.697523639,7.404630684,6.718772592,5.983677695,3.646162657,8.558076262,4.338424415,3.803227036,5.270528942,3.498250868,7.987036574,2.99095486,6.769242795,8.095502518,7.934162625,6.292413668,7.449231201,6.758622982,3.353323291,1.608809243,1.90303827,3.974529312,5.376081967,5.509695842,2.533563348,2.998195503,1.59454855,5.098032083,3.94204526,0.23878686,2.295723025
CGGA_D30,7.933985654,6.910852562,5.333423734,6.043081982,4.050501697,8.444435168,4.999549087,4.708187236,5.165510018,7.572434966,8.626147064,4.969472865,8.402116721,7.991748578,9.650405564,6.29038754,7.648824922,7.516566771,5.585263031,3.564378169,3.602884409,6.403438163,7.507398241,8.015247774,4.319762428,5.337711092,2.625270489,4.617063344,5.370513052,0.310340121,3.377123749
CGGA_D32,7.707359132,5.642990313,5.366671916,6.907972211,4.842476063,7.44286058,6.022589749,4.968090752,5.614709844,8.779588046,8.914205719,6.641835002,8.14542272,8.941898589,9.89977985,7.053002696,6.488322191,7.010667963,5.160274831,1.641546029,3.007195501,4.323370069,7.260119774,6.919697613,3.060047384,6.311067102,1.669026766,5.636334602,3.249445341,0.454175893,4.873813198
CGGA_D33,7.606960345,7.33583694,6.383531504,5.961391812,4.770300489,7.797856033,5.739037979,4.71259578,5.183883459,7.944682782,9.434086073,6.730775797,8.00320868,8.785681319,9.896483781,7.297741678,5.940401698,8.236349107,3.956056652,1.641546029,2.283921772,4.348374075,5.731997787,6.020813304,2.260025656,4.762348816,1.327687364,4.567423758,4.093391153,1.35614381,1.195347598
CGGA_D34,7.721030813,7.539391485,5.9502351,5.206721357,6.106013238,6.62556274,4.165911939,4.054848477,5.420212891,6.86999475,9.124845063,4.748461233,7.086826218,9.398252023,8.822379627,6.291493053,6.74281467,6.975905274,4.502075956,1.641546029,1.827819025,5.050936965,6.082574866,6.138118178,2.767654798,3.64731451,1.22650853,5.238404739,3.69265037,1.678071905,1.550900665
CGGA_D35,8.474395481,6.515069014,6.034523875,5.647026633,4.534186139,8.281095456,5.927422429,5.189429246,5.21218021,9.506922418,9.998632737,6.619853147,8.461479447,8.97053734,10.85768559,7.472244052,6.851374267,7.905988629,6.219942914,2.214124805,3.625270489,6.119771162,8.012959686,8.657032562,5.113950482,6.769771739,2.042644337,5.165510018,3.675815931,0.22650853,3.09085343
CGGA_D36,7.967802645,6.944155663,6.410917687,5.964167561,4.310340121,7.143944366,5.582254908,5.106850796,5.723012396,10.43890618,10.85843177,6.393175914,8.490329447,9.096662452,10.6352193,7.311067102,6.443109313,8.390340951,5.301221805,1.887525271,3.665620164,5.14974712,6.496014873,7.336104825,3.428946345,6.142209191,1.673556424,5.010779839,4.150559677,0.516015147,4.097610797
CGGA_D37,7.724240977,6.161081482,6.146288637,5.124741692,3.089159132,7.242030802,5.893362211,4.821199978,5.122672719,9.250440548,8.702657543,7.486312138,7.959943991,7.671293372,10.11210062,7.019701914,6.314515271,7.749266084,6.189626916,4.311067102,4.996840648,6.02613609,7.759688488,8.541793588,4.580748492,7.327687364,3.119356177,4.944389962,3.473786912,1.521050737,3.977279923
CGGA_D38,6.660780334,7.629866574,6.534808661,5.6114675,5.468583317,9.848795052,3.576522138,4.624685811,6.432458385,5.861459166,9.497093375,5.510961919,6.98436149,9.727512087,9.118499893,6.167919866,1.914564523,8.074730198,2.319039816,1.344828497,1.443606651,3.176322773,5.106850796,3.851998837,1.545968369,4.402585758,2.523561956,6.203005338,0.713695815,0.464668267,1.584962501
CGGA_D40,6.689299161,7.464831606,7.303963356,5.843983844,5.451540833,7.299849074,4.615887074,4.56315813,5.19298317,4.357552005,8.24498217,3.783456654,6.403949364,8.31998817,8.30058136,6.423746229,6.935106103,6.803872798,3.14404637,2.063502942,1.63691458,4.22881869,4.484138131,5.187846909,2.503348735,2.819668183,1.608809243,4.840463234,2.819668183,1.350497247,1.925999419
CGGA_D44,6.568792178,6.266973892,5.850499414,6.111657346,6.205744385,7.504858703,3.693765712,4.159467729,5.520736527,4.861955364,7.55197736,5.484138131,6.969012308,9.207673269,8.787184297,6.167919866,5.986410935,6.391286558,3.806324057,2.469885976,1.765534746,3.54225805,4.996840648,4.977279923,1.608809243,3.08236197,0.948600847,5.543186525,2.857980995,1.244887059,2.82374936
CGGA_D45,6.478001056,7.743555359,6.307610672,5.715618859,6.535430915,8.341318667,3.523561956,4.13996057,5.601102203,4.915042791,8.835355674,3.738767837,6.111240021,8.698392136,8.30163337,5.233811384,3.690417096,7.159871337,3.124328135,1.704871964,1.867896464,3.613531653,4.922673593,4.448900951,2.280956314,2.565597176,1.384049807,5.395748328,2.292781749,1.411426246,2.462052319
CGGA_D46,7.356495988,8.129334541,7.16711703,6.369640965,4.891419187,6.88679399,4.941106311,4.221877081,5.93191939,5.299757512,8.366365932,6.456641899,6.888134388,9.801983132,8.42160202,6.210817432,2.720278465,7.064257744,4.181897643,1.575312331,2.17951105,4.011674533,5.350850805,5.413120146,2.767654798,3.411426246,1.195347598,5.506525779,1.339137385,1.82374936,2.528571319
CGGA_D47,6.539934245,8.11649992,6.919459269,5.64731451,5.272769732,8.100504659,4.089159132,4.529820947,5.788946667,5.951401292,9.069852511,4.89917563,7.665975394,8.723626818,9.016446176,6.35948603,2.799087306,7.345981766,4.408711861,2.545968369,2.392317423,3.853995647,6.736740155,5.319762428,2.448900951,4.938756261,1.66448284,5.518220381,2.963474124,1.13093087,1.827819025
CGGA_D48,7.060263599,8.176173149,5.888256181,5.989593185,6.06371864,7.032100843,3.994579724,3.904965719,5.23457796,4.919340082,7.831497268,3.217230716,6.382321407,9.49902866,8.462297766,5.635464198,7.334764902,6.926355303,4.300855871,1.678071905,2.378511623,4.858975614,6.036503334,6.324450605,2.678071905,2.163498732,1.541019153,4.95373085,3.947666157,0.495695163,1.815575429
CGGA_D50,6.816599707,7.767456176,6.822985019,6.38663853,6.385948658,8.750070486,4.599317794,4.511594542,4.674121633,5.311793718,9.401391545,4.918863237,6.913487841,8.951605278,8.631322591,6.239168879,3.365972428,7.402244655,3.500802053,2.541019153,1.526068812,3.955126781,6.264911693,4.968090752,1.981852653,4.06608919,1.327687364,5.443938115,3.012568674,0.097610797,1.565597176
CGGA_D51,7.721304297,6.747118816,5.859969548,6.168521699,5.108524457,7.356672044,5.915998852,5.13873257,5.21023299,8.40782009,9.611338393,7.413543311,8.088788239,7.896756218,10.35352179,6.815319246,7.648249713,8.739443098,6.021923839,3.217230716,4.332707934,6.29130886,7.154919347,8.22915528,3.991861931,4.87036472,2.350497247,4.844988157,4.728464765,1.232660757,3.114367025
CGGA_D52,6.945794957,7.986183363,5.877498873,5.989139007,6.82336724,8.741736624,3.588564737,4.465321514,5.148934105,4.883132016,8.800090988,5.224580566,6.126394738,8.300123725,8.373952655,5.336640446,4.832383717,6.884475819,2.875780063,1.895302621,1.137503524,4.750070486,5.070389328,5.189033824,2.056583528,3.762348816,1.500802053,5.218393711,2.606442228,0.23878686,2.176322773
CGGA_D56,7.02713193,7.859224162,6.407862567,5.683415747,5.376776572,8.605849867,4.675815931,4.411426246,5.278728213,6.627169061,8.790739462,5.967399199,7.192490093,9.323707823,9.258094873,6.771093252,5.241840184,7.367633159,4.454833907,2.358958826,2.361768359,4.721919446,6.529352463,5.739848103,2.87774425,4.18030702,1.250961574,5.259649121,4.316869805,1.794935663,2.513490746
CGGA_D57,7.787837278,6.308521062,6.690556777,5.348728154,3.844988157,8.264207997,4.83491343,4.679198571,5.66987716,7.904544309,8.553206886,6.556735948,7.301496195,9.074248523,9.658336463,6.353323291,7.214221966,7.643278996,5.305240966,2.244887059,3.160274831,4.628190335,7.110196178,6.752614804,2.931683057,5.964860664,1.66448284,5.469234794,4.377123749,1.097610797,3.957914599
CGGA_D58,7.341007257,7.230548887,5.530757457,6.252476214,2.821710215,7.697315122,4.284662185,4.747924416,4.615887074,5.622930351,8.0869854,4.647890091,6.959770155,7.798957748,8.86993308,5.652773285,7.243173983,7.247262961,4.280956314,2.313245852,1.819668183,4.841973119,5.886550147,6.432792419,2.821710215,4.250961574,2.367371066,4.289096702,3.713695815,0.042644337,2.408711861
CGGA_D59,6.731726323,8.259366655,5.710393192,5.38024459,5.438292852,6.94016675,4.254745198,3.231125158,5.052241981,5.947432389,8.429783321,6.126601235,6.645586386,9.362667132,8.201829866,6.106222673,4.182692298,6.888499736,3.972692654,1.613531653,2.137503524,4.260025656,5.712045449,6.154818109,2.792855352,4.032982417,1.59454855,5.170726276,3.323370069,1.735522177,1.361768359
CGGA_D61,8.139602511,8.223519087,5.814806743,5.674404154,3.593353771,8.54851369,3.587364991,5.242602506,4.271276259,4.568640195,9.033478065,4.449561375,6.415657274,8.523836356,8.559491813,5.045705065,7.482202926,7.1278396,3.448900951,2.137503524,1.933572638,5.577126661,4.995484519,5.128870759,2.166715445,2.464668267,2.746312766,3.770829046,4.57167681,1.021479727,2.107687869
CGGA_D62,7.677790101,6.526538363,5.450221496,6.195347598,3.267535798,8.617283788,5.39848719,5.339137385,5.762880293,8.37029508,9.276915344,5.591260525,9.038370332,7.920591052,10.53426397,6.846869361,7.141085319,8.067111634,5.452200049,1.454175893,4.020591095,6.056583528,7.291032526,7.841595796,3.237257771,4.625854931,2.813524689,4.532316959,4.038260575,0.097610797,2.049630768
